timestamp,employee_id,system_accessed,action,bytes_transferred,name,department,role,shift_start_hour,shift_end_hour,risk_tier,hour_of_day,flagged_threat
2024-01-03 16:21:00,EMP-0067,Routing_Portal,View,34681,Brian Williams,Ground Operations,Dispatcher,6,18,Standard,16,None
2024-01-03 16:30:00,EMP-0019,Inventory_DB,Query,69245,Sergio Vazquez,Warehouse,Forklift Operator,8,20,Standard,16,None
2024-01-03 16:38:00,EMP-0022,HR_Portal,Query,68056,Sara Wilson,IT,System Admin,9,17,Elevated,16,None
2024-01-03 16:44:00,EMP-0069,Financial_Ledger,Query,39241,Wendy Powell,Finance,Financial Analyst,9,17,Elevated,16,None
2024-01-03 16:51:00,EMP-0118,Inventory_DB,Query,19006,Nathan Kent,Warehouse,Inventory Specialist,8,20,Standard,16,None
2024-01-03 17:04:00,EMP-0045,Financial_Ledger,View,58705,Morgan Allen,Finance,Payroll Manager,9,17,Elevated,17,None
2024-01-03 17:25:00,EMP-0090,Financial_Ledger,Query,75198,Rebecca Acosta,IT,Helpdesk,9,17,Elevated,17,None
2024-01-03 17:36:00,EMP-0045,Customer_CRM,Query,41042,Morgan Allen,Finance,Payroll Manager,9,17,Elevated,17,None
2024-01-03 17:39:00,EMP-0031,HR_Portal,Query,55324,Dan Rodriguez,IT,System Admin,9,17,Elevated,17,None
2024-01-03 17:45:00,EMP-0147,Inventory_DB,Query,58251,Stacey Thomas,Ground Operations,Dispatcher,6,18,Standard,17,None
2024-01-03 17:56:00,EMP-0099,HR_Portal,View,69775,Austin Garcia,IT,System Admin,9,17,Elevated,17,None
2024-01-03 18:18:00,EMP-0078,Routing_Portal,Download,17569163,Stacey Todd,Warehouse,Inventory Specialist,8,20,Standard,18,None
2024-01-03 18:37:00,EMP-0105,Routing_Portal,View,31435,Pamela Buck,Ground Operations,Dispatcher,6,18,Standard,18,None
2024-01-03 18:44:00,EMP-0021,Inventory_DB,View,66938,Gregory Shah,IT,System Admin,9,17,Elevated,18,None
2024-01-03 19:09:00,EMP-0097,Routing_Portal,Query,44031,Lisa Taylor,Warehouse,Inventory Specialist,8,20,Standard,19,None
2024-01-03 20:20:00,EMP-0097,Routing_Portal,View,50582,Lisa Taylor,Warehouse,Inventory Specialist,8,20,Standard,20,None
2024-01-03 20:32:00,EMP-0098,Routing_Portal,View,67780,Dana Taylor,Warehouse,Inventory Specialist,8,20,Standard,20,None
2024-01-03 20:37:00,EMP-0141,Routing_Portal,Query,13214,Katherine Owen,IT,Helpdesk,9,17,Elevated,20,None
2024-01-03 20:48:00,EMP-0076,Inventory_DB,View,67271,Julie Gonzalez,Warehouse,Forklift Operator,8,20,Standard,20,None
2024-01-03 21:15:00,EMP-0128,Inventory_DB,Export,9617047,Michael Salas,Finance,Payroll Manager,9,17,Elevated,21,None
2024-01-03 22:14:00,EMP-0078,Routing_Portal,View,38392,Stacey Todd,Warehouse,Inventory Specialist,8,20,Standard,22,None
2024-01-03 22:40:00,EMP-0138,Routing_Portal,View,74180,Peter Reid II,Warehouse,Forklift Operator,8,20,Standard,22,None
2024-01-04 00:23:00,EMP-0128,Financial_Ledger,View,74034,Michael Salas,Finance,Payroll Manager,9,17,Elevated,0,None
2024-01-04 01:04:00,EMP-0016,Inventory_DB,Query,33590,Chris Cohen,Ground Operations,Hub Manager,6,18,Standard,1,None
2024-01-04 05:18:00,EMP-0137,Inventory_DB,Query,29408,Robert Thompson,Ground Operations,Driver,6,18,Standard,5,None
2024-01-04 06:02:00,EMP-0087,Inventory_DB,View,19502,Travis Williams,Ground Operations,Hub Manager,6,18,Standard,6,None
2024-01-04 06:42:00,EMP-0093,Inventory_DB,Query,32902,Kelli Freeman,Ground Operations,Driver,6,18,Standard,6,None
2024-01-04 06:58:00,EMP-0150,Financial_Ledger,View,82056,Nicole Perry,IT,Helpdesk,9,17,Elevated,6,None
2024-01-04 07:29:00,EMP-0034,Inventory_DB,Query,53709,Shannon Ellis,Ground Operations,Dispatcher,6,18,Standard,7,None
2024-01-04 07:53:00,EMP-0102,Inventory_DB,Download,10029908,Carmen Jones,Ground Operations,Driver,6,18,Standard,7,None
2024-01-04 08:06:00,EMP-0039,Routing_Portal,Query,47361,Anthony Robinson,Warehouse,Inventory Specialist,8,20,Standard,8,None
2024-01-04 08:09:00,EMP-0138,Routing_Portal,View,23298,Peter Reid II,Warehouse,Forklift Operator,8,20,Standard,8,None
2024-01-04 08:39:00,EMP-0130,Customer_CRM,View,48214,Kyle Sullivan,Ground Operations,Driver,6,18,Standard,8,None
2024-01-04 09:09:00,EMP-0098,Routing_Portal,View,63971,Dana Taylor,Warehouse,Inventory Specialist,8,20,Standard,9,None
2024-01-04 09:24:00,EMP-0017,Financial_Ledger,Query,21817,Heidi Delgado,Finance,Payroll Manager,9,17,Elevated,9,None
2024-01-04 09:30:00,EMP-0148,Routing_Portal,Query,67418,Alyssa White,Ground Operations,Hub Manager,6,18,Standard,9,None
2024-01-04 09:36:00,EMP-0046,Inventory_DB,View,81716,Jesse Phillips,Ground Operations,Dispatcher,6,18,Standard,9,None
2024-01-04 09:49:00,EMP-0116,Financial_Ledger,View,68593,Adrienne Morris,Finance,Payroll Manager,9,17,Elevated,9,None
2024-01-04 10:01:00,EMP-0047,Financial_Ledger,View,38982,Anthony Haney,Finance,Payroll Manager,9,17,Elevated,10,None
2024-01-04 10:10:00,EMP-0042,Customer_CRM,View,68840,Megan Mcdaniel,Finance,Payroll Manager,9,17,Elevated,10,None
2024-01-04 10:23:00,EMP-0061,Customer_CRM,View,30493,Mary Mccullough,Ground Operations,Dispatcher,6,18,Standard,10,None
2024-01-04 10:36:00,EMP-0088,Financial_Ledger,View,28902,Aaron Martinez,Finance,Financial Analyst,9,17,Elevated,10,None
2024-01-04 10:40:00,EMP-0004,Financial_Ledger,Download,25827105,Christy Maddox,Finance,Payroll Manager,9,17,Elevated,10,None
2024-01-04 10:46:00,EMP-0027,Inventory_DB,Query,24655,Stacey Morgan,Ground Operations,Driver,6,18,Standard,10,None
2024-01-04 10:50:00,EMP-0029,Routing_Portal,View,33943,Anthony Ramirez,Ground Operations,Dispatcher,6,18,Standard,10,None
2024-01-04 11:00:00,EMP-0120,Inventory_DB,Query,44930,Lauren Bell,Warehouse,Forklift Operator,8,20,Standard,11,None
2024-01-04 11:15:00,EMP-0146,Routing_Portal,Export,15453493,Dominique Logan,Warehouse,Forklift Operator,8,20,Standard,11,None
2024-01-04 11:17:00,EMP-0061,Inventory_DB,View,76434,Mary Mccullough,Ground Operations,Dispatcher,6,18,Standard,11,None
2024-01-04 11:24:00,EMP-0031,Financial_Ledger,Query,65882,Dan Rodriguez,IT,System Admin,9,17,Elevated,11,None
2024-01-04 11:34:00,EMP-0138,Inventory_DB,View,77194,Peter Reid II,Warehouse,Forklift Operator,8,20,Standard,11,None
2024-01-04 11:45:00,EMP-0098,Routing_Portal,View,65439,Dana Taylor,Warehouse,Inventory Specialist,8,20,Standard,11,None
2024-01-04 11:58:00,EMP-0091,Inventory_DB,View,55884,Wesley Chandler,Ground Operations,Dispatcher,6,18,Standard,11,None
2024-01-04 12:07:00,EMP-0016,Routing_Portal,View,22169,Chris Cohen,Ground Operations,Hub Manager,6,18,Standard,12,None
2024-01-04 12:12:00,EMP-0113,HR_Portal,Query,52949,Charles Moore,IT,Helpdesk,9,17,Elevated,12,None
2024-01-04 12:22:00,EMP-0089,Inventory_DB,View,35410,Dr. Sydney Lopez,Ground Operations,Hub Manager,6,18,Standard,12,None
2024-01-04 12:36:00,EMP-0125,Inventory_DB,View,35597,Jeffrey Clay,Warehouse,Forklift Operator,8,20,Standard,12,None
2024-01-04 12:42:00,EMP-0129,Routing_Portal,View,44294,Alexandra Thompson,IT,Helpdesk,9,17,Elevated,12,None
2024-01-04 12:53:00,EMP-0114,Inventory_DB,View,91810,Ricky Jackson,Warehouse,Forklift Operator,8,20,Standard,12,None
2024-01-04 13:05:00,EMP-0085,Customer_CRM,View,70081,Michael Davis,Finance,Financial Analyst,9,17,Elevated,13,None
2024-01-04 13:15:00,EMP-0076,Inventory_DB,Query,70638,Julie Gonzalez,Warehouse,Forklift Operator,8,20,Standard,13,None
2024-01-04 13:24:00,EMP-0098,Customer_CRM,View,28377,Dana Taylor,Warehouse,Inventory Specialist,8,20,Standard,13,None
2024-01-04 13:28:00,EMP-0105,Inventory_DB,View,49992,Pamela Buck,Ground Operations,Dispatcher,6,18,Standard,13,None
2024-01-04 13:35:00,EMP-0116,Financial_Ledger,Download,13900592,Adrienne Morris,Finance,Payroll Manager,9,17,Elevated,13,None
2024-01-04 13:48:00,EMP-0093,Routing_Portal,View,55855,Kelli Freeman,Ground Operations,Driver,6,18,Standard,13,None
2024-01-04 13:58:00,EMP-0146,Routing_Portal,View,66687,Dominique Logan,Warehouse,Forklift Operator,8,20,Standard,13,None
2024-01-04 14:07:00,EMP-0140,Routing_Portal,View,47191,Michael Williams,Warehouse,Forklift Operator,8,20,Standard,14,None
2024-01-04 14:19:00,EMP-0096,Inventory_DB,View,52382,Michael Mitchell,Ground Operations,Dispatcher,6,18,Standard,14,None
2024-01-04 14:26:00,EMP-0018,HR_Portal,View,63314,Jonathan Liu,IT,Helpdesk,9,17,Elevated,14,None
2024-01-04 14:40:00,EMP-0011,Customer_CRM,View,58151,Jay Sullivan,Finance,Financial Analyst,9,17,Elevated,14,None
2024-01-04 14:50:00,EMP-0034,Routing_Portal,View,66156,Shannon Ellis,Ground Operations,Dispatcher,6,18,Standard,14,None
2024-01-04 14:56:00,EMP-0147,Routing_Portal,Query,4729,Stacey Thomas,Ground Operations,Dispatcher,6,18,Standard,14,None
2024-01-04 15:04:00,EMP-0053,Routing_Portal,View,30296,Paul Mathews,Ground Operations,Driver,6,18,Standard,15,None
2024-01-04 15:09:00,EMP-0139,Routing_Portal,Download,14223621,Erica Fisher,IT,System Admin,9,17,Elevated,15,None
2024-01-04 15:18:00,EMP-0082,Routing_Portal,View,29735,Maria Fleming,Ground Operations,Driver,6,18,Standard,15,None
2024-01-04 15:24:00,EMP-0039,Routing_Portal,View,28251,Anthony Robinson,Warehouse,Inventory Specialist,8,20,Standard,15,None
2024-01-04 15:29:00,EMP-0018,HR_Portal,View,1355,Jonathan Liu,IT,Helpdesk,9,17,Elevated,15,None
2024-01-04 15:41:00,EMP-0001,Inventory_DB,View,63220,Chloe Sanford,Warehouse,Forklift Operator,8,20,Standard,15,None
2024-01-04 15:52:00,EMP-0096,Inventory_DB,View,43341,Michael Mitchell,Ground Operations,Dispatcher,6,18,Standard,15,None
2024-01-04 15:57:00,EMP-0069,Financial_Ledger,View,31427,Wendy Powell,Finance,Financial Analyst,9,17,Elevated,15,None
2024-01-04 15:59:00,EMP-0032,Inventory_DB,View,84319,Dr. Emma Davis,IT,Helpdesk,9,17,Elevated,15,None
2024-01-04 16:06:00,EMP-0037,Routing_Portal,View,40624,Felicia Giles,Ground Operations,Hub Manager,6,18,Standard,16,None
2024-01-04 16:14:00,EMP-0043,Financial_Ledger,Query,67201,Matthew Pierce,IT,System Admin,9,17,Elevated,16,None
2024-01-04 16:17:00,EMP-0064,Routing_Portal,View,54601,Cristina Watkins,IT,System Admin,9,17,Elevated,16,None
2024-01-04 16:22:00,EMP-0129,Inventory_DB,View,62373,Alexandra Thompson,IT,Helpdesk,9,17,Elevated,16,None
2024-01-04 16:34:00,EMP-0141,Customer_CRM,Download,4737185,Katherine Owen,IT,Helpdesk,9,17,Elevated,16,None
2024-01-04 16:49:00,EMP-0131,Financial_Ledger,Download,14166769,Lisa Mendez,Finance,Financial Analyst,9,17,Elevated,16,None
2024-01-04 17:03:00,EMP-0032,Inventory_DB,View,41082,Dr. Emma Davis,IT,Helpdesk,9,17,Elevated,17,None
2024-01-04 17:18:00,EMP-0044,Routing_Portal,View,63717,Joshua Flores,Ground Operations,Hub Manager,6,18,Standard,17,None
2024-01-04 17:33:00,EMP-0142,Financial_Ledger,Query,105700,Kenneth Ponce,Finance,Financial Analyst,9,17,Elevated,17,None
2024-01-04 17:40:00,EMP-0044,Routing_Portal,Query,80475,Joshua Flores,Ground Operations,Hub Manager,6,18,Standard,17,None
2024-01-04 17:45:00,EMP-0059,Inventory_DB,View,75804,Anne Hall,IT,System Admin,9,17,Elevated,17,None
2024-01-04 17:57:00,EMP-0139,Customer_CRM,View,20433,Erica Fisher,IT,System Admin,9,17,Elevated,17,None
2024-01-04 18:11:00,EMP-0034,Inventory_DB,View,54284,Shannon Ellis,Ground Operations,Dispatcher,6,18,Standard,18,None
2024-01-04 18:30:00,EMP-0035,Inventory_DB,Query,45189,Regina Allen,Ground Operations,Hub Manager,6,18,Standard,18,None
2024-01-04 18:36:00,EMP-0101,Routing_Portal,View,21581,Jordan Olsen,Warehouse,Inventory Specialist,8,20,Standard,18,None
2024-01-04 18:53:00,EMP-0005,Inventory_DB,View,56433,Corey Davis,Warehouse,Forklift Operator,8,20,Standard,18,None
2024-01-04 19:47:00,EMP-0001,Inventory_DB,View,70146,Chloe Sanford,Warehouse,Forklift Operator,8,20,Standard,19,None
2024-01-04 20:10:00,EMP-0132,Routing_Portal,View,56595,Christine Jacobson,Warehouse,Inventory Specialist,8,20,Standard,20,None
2024-01-04 20:26:00,EMP-0075,Routing_Portal,View,68410,Andrew Torres,Warehouse,Forklift Operator,8,20,Standard,20,None
2024-01-04 20:47:00,EMP-0075,Inventory_DB,Query,76982,Andrew Torres,Warehouse,Forklift Operator,8,20,Standard,20,None
2024-01-05 00:44:00,EMP-0094,Routing_Portal,Query,42442,Jennifer Trevino,Ground Operations,Dispatcher,6,18,Standard,0,None
2024-01-05 01:42:00,EMP-0057,Inventory_DB,Query,89108,Micheal Butler,Ground Operations,Driver,6,18,Standard,1,None
2024-01-05 03:25:00,EMP-0079,Financial_Ledger,Query,32833,Cheryl Waters,Finance,Payroll Manager,9,17,Elevated,3,None
2024-01-05 04:02:00,EMP-0100,Routing_Portal,Query,45555,Anne Weaver,Ground Operations,Dispatcher,6,18,Standard,4,None
2024-01-05 06:02:00,EMP-0102,Inventory_DB,Query,48975,Carmen Jones,Ground Operations,Driver,6,18,Standard,6,None
2024-01-05 06:46:00,EMP-0100,Routing_Portal,Query,41217,Anne Weaver,Ground Operations,Dispatcher,6,18,Standard,6,None
2024-01-05 06:51:00,EMP-0068,Financial_Ledger,View,19979,Michelle Holder,Finance,Financial Analyst,9,17,Elevated,6,None
2024-01-05 07:48:00,EMP-0087,Routing_Portal,View,71167,Travis Williams,Ground Operations,Hub Manager,6,18,Standard,7,None
2024-01-05 07:58:00,EMP-0083,Routing_Portal,Download,24274835,Ricky Mays,Ground Operations,Dispatcher,6,18,Standard,7,None
2024-01-05 08:38:00,EMP-0098,Routing_Portal,Query,60045,Dana Taylor,Warehouse,Inventory Specialist,8,20,Standard,8,None
2024-01-05 08:41:00,EMP-0005,Routing_Portal,View,52291,Corey Davis,Warehouse,Forklift Operator,8,20,Standard,8,None
2024-01-05 08:52:00,EMP-0067,Routing_Portal,View,42630,Brian Williams,Ground Operations,Dispatcher,6,18,Standard,8,None
2024-01-05 09:05:00,EMP-0061,Routing_Portal,Download,17296715,Mary Mccullough,Ground Operations,Dispatcher,6,18,Standard,9,None
2024-01-05 09:16:00,EMP-0022,Customer_CRM,Query,61710,Sara Wilson,IT,System Admin,9,17,Elevated,9,None
2024-01-05 09:29:00,EMP-0036,Financial_Ledger,View,46361,Matthew Tran,Finance,Payroll Manager,9,17,Elevated,9,None
2024-01-05 09:43:00,EMP-0040,Routing_Portal,Query,37935,Charles Martinez,IT,System Admin,9,17,Elevated,9,None
2024-01-05 09:45:00,EMP-0144,Inventory_DB,View,1053,Donald Robinson,Warehouse,Inventory Specialist,8,20,Standard,9,None
2024-01-05 09:49:00,EMP-0052,Inventory_DB,View,49361,Donald Jensen,Finance,Financial Analyst,9,17,Elevated,9,None
2024-01-05 09:52:00,EMP-0078,Routing_Portal,Query,78143,Stacey Todd,Warehouse,Inventory Specialist,8,20,Standard,9,None
2024-01-05 09:56:00,EMP-0045,Financial_Ledger,Download,15304854,Morgan Allen,Finance,Payroll Manager,9,17,Elevated,9,None
2024-01-05 10:10:00,EMP-0130,Inventory_DB,View,19152,Kyle Sullivan,Ground Operations,Driver,6,18,Standard,10,None
2024-01-05 10:20:00,EMP-0142,Financial_Ledger,Query,33577,Kenneth Ponce,Finance,Financial Analyst,9,17,Elevated,10,None
2024-01-05 10:25:00,EMP-0040,HR_Portal,Query,18016,Charles Martinez,IT,System Admin,9,17,Elevated,10,None
2024-01-05 10:40:00,EMP-0087,Routing_Portal,Download,4655818,Travis Williams,Ground Operations,Hub Manager,6,18,Standard,10,None
2024-01-05 10:52:00,EMP-0121,Routing_Portal,View,80194,Melissa Flores,IT,Helpdesk,9,17,Elevated,10,None
2024-01-05 11:04:00,EMP-0057,Inventory_DB,Query,53493,Micheal Butler,Ground Operations,Driver,6,18,Standard,11,None
2024-01-05 11:07:00,EMP-0072,Inventory_DB,Query,59268,Nathaniel Price,Warehouse,Forklift Operator,8,20,Standard,11,None
2024-01-05 11:20:00,EMP-0088,Customer_CRM,View,5871,Aaron Martinez,Finance,Financial Analyst,9,17,Elevated,11,None
2024-01-05 11:25:00,EMP-0006,Customer_CRM,View,60883,Holly Ruiz,IT,System Admin,9,17,Elevated,11,None
2024-01-05 11:36:00,EMP-0103,Inventory_DB,View,63965,Sharon Farrell,Warehouse,Forklift Operator,8,20,Standard,11,None
2024-01-05 11:45:00,EMP-0022,Routing_Portal,View,75058,Sara Wilson,IT,System Admin,9,17,Elevated,11,None
2024-01-05 11:50:00,EMP-0075,Routing_Portal,Export,9758263,Andrew Torres,Warehouse,Forklift Operator,8,20,Standard,11,None
2024-01-05 12:01:00,EMP-0090,Inventory_DB,Query,24373,Rebecca Acosta,IT,Helpdesk,9,17,Elevated,12,None
2024-01-05 12:04:00,EMP-0107,Financial_Ledger,Query,75534,David Baldwin,Finance,Payroll Manager,9,17,Elevated,12,None
2024-01-05 12:19:00,EMP-0016,Routing_Portal,View,62902,Chris Cohen,Ground Operations,Hub Manager,6,18,Standard,12,None
2024-01-05 12:23:00,EMP-0012,HR_Portal,Export,13511814,Abigail Marshall,IT,Helpdesk,9,17,Elevated,12,None
2024-01-05 12:32:00,EMP-0075,Routing_Portal,Query,65114,Andrew Torres,Warehouse,Forklift Operator,8,20,Standard,12,None
2024-01-05 12:42:00,EMP-0085,Inventory_DB,View,85162,Michael Davis,Finance,Financial Analyst,9,17,Elevated,12,None
2024-01-05 12:52:00,EMP-0093,Customer_CRM,View,56140,Kelli Freeman,Ground Operations,Driver,6,18,Standard,12,None
2024-01-05 13:02:00,EMP-0122,Inventory_DB,Query,60598,Elizabeth Mitchell,Warehouse,Forklift Operator,8,20,Standard,13,None
2024-01-05 13:14:00,EMP-0033,Routing_Portal,View,68802,Stacy Smith,Warehouse,Inventory Specialist,8,20,Standard,13,None
2024-01-05 13:19:00,EMP-0124,Financial_Ledger,Query,64924,Michelle Smith,Finance,Financial Analyst,9,17,Elevated,13,None
2024-01-05 13:32:00,EMP-0065,Routing_Portal,Query,47174,Felicia Galvan,Warehouse,Inventory Specialist,8,20,Standard,13,None
2024-01-05 13:45:00,EMP-0112,Inventory_DB,View,51710,Charles Porter,Warehouse,Inventory Specialist,8,20,Standard,13,None
2024-01-05 13:57:00,EMP-0006,Financial_Ledger,Query,12323,Holly Ruiz,IT,System Admin,9,17,Elevated,13,None
2024-01-05 14:12:00,EMP-0079,Financial_Ledger,View,23717,Cheryl Waters,Finance,Payroll Manager,9,17,Elevated,14,None
2024-01-05 14:25:00,EMP-0140,Inventory_DB,View,102024,Michael Williams,Warehouse,Forklift Operator,8,20,Standard,14,None
2024-01-05 14:28:00,EMP-0024,Customer_CRM,View,37748,Brenda White,Ground Operations,Driver,6,18,Standard,14,None
2024-01-05 14:42:00,EMP-0132,Inventory_DB,View,15700,Christine Jacobson,Warehouse,Inventory Specialist,8,20,Standard,14,None
2024-01-05 15:07:00,EMP-0037,Inventory_DB,View,77000,Felicia Giles,Ground Operations,Hub Manager,6,18,Standard,15,None
2024-01-05 15:10:00,EMP-0122,Routing_Portal,Query,85979,Elizabeth Mitchell,Warehouse,Forklift Operator,8,20,Standard,15,None
2024-01-05 15:21:00,EMP-0082,Customer_CRM,Download,8435731,Maria Fleming,Ground Operations,Driver,6,18,Standard,15,None
2024-01-05 15:31:00,EMP-0046,Inventory_DB,View,50671,Jesse Phillips,Ground Operations,Dispatcher,6,18,Standard,15,None
2024-01-05 15:39:00,EMP-0085,Financial_Ledger,View,45595,Michael Davis,Finance,Financial Analyst,9,17,Elevated,15,None
2024-01-05 15:54:00,EMP-0002,Customer_CRM,View,43830,Julie Alvarado,IT,System Admin,9,17,Elevated,15,None
2024-01-05 16:03:00,EMP-0147,Inventory_DB,Download,10789667,Stacey Thomas,Ground Operations,Dispatcher,6,18,Standard,16,None
2024-01-05 16:11:00,EMP-0054,Inventory_DB,View,33376,Michael Adams,Warehouse,Inventory Specialist,8,20,Standard,16,None
2024-01-05 16:20:00,EMP-0041,Routing_Portal,Query,40121,Jacob West,Ground Operations,Dispatcher,6,18,Standard,16,None
2024-01-05 16:27:00,EMP-0054,Inventory_DB,View,61055,Michael Adams,Warehouse,Inventory Specialist,8,20,Standard,16,None
2024-01-05 16:40:00,EMP-0078,Routing_Portal,Query,46189,Stacey Todd,Warehouse,Inventory Specialist,8,20,Standard,16,None
2024-01-05 16:51:00,EMP-0002,Inventory_DB,View,54632,Julie Alvarado,IT,System Admin,9,17,Elevated,16,None
2024-01-05 17:02:00,EMP-0085,Inventory_DB,Query,53108,Michael Davis,Finance,Financial Analyst,9,17,Elevated,17,None
2024-01-05 17:08:00,EMP-0006,HR_Portal,View,46085,Holly Ruiz,IT,System Admin,9,17,Elevated,17,None
2024-01-05 17:15:00,EMP-0023,Inventory_DB,Query,36957,Patricia Lamb,Ground Operations,Driver,6,18,Standard,17,None
2024-01-05 17:25:00,EMP-0147,Inventory_DB,Query,32846,Stacey Thomas,Ground Operations,Dispatcher,6,18,Standard,17,None
2024-01-05 17:31:00,EMP-0040,Financial_Ledger,Export,13132524,Charles Martinez,IT,System Admin,9,17,Elevated,17,None
2024-01-05 17:33:00,EMP-0026,Financial_Ledger,Query,49680,Steve Taylor,Finance,Financial Analyst,9,17,Elevated,17,None
2024-01-05 17:36:00,EMP-0144,Routing_Portal,View,21337,Donald Robinson,Warehouse,Inventory Specialist,8,20,Standard,17,None
2024-01-05 17:40:00,EMP-0064,HR_Portal,Query,34280,Cristina Watkins,IT,System Admin,9,17,Elevated,17,None
2024-01-05 17:54:00,EMP-0084,Financial_Ledger,View,69623,Veronica Horn,IT,Helpdesk,9,17,Elevated,17,None
2024-01-05 18:11:00,EMP-0053,Routing_Portal,Download,10915468,Paul Mathews,Ground Operations,Driver,6,18,Standard,18,None
2024-01-05 18:20:00,EMP-0058,Routing_Portal,Query,52445,David Robinson,Warehouse,Forklift Operator,8,20,Standard,18,None
2024-01-05 19:10:00,EMP-0001,Inventory_DB,View,21464,Chloe Sanford,Warehouse,Forklift Operator,8,20,Standard,19,None
2024-01-05 19:15:00,EMP-0125,Routing_Portal,View,75209,Jeffrey Clay,Warehouse,Forklift Operator,8,20,Standard,19,None
2024-01-05 19:36:00,EMP-0105,Inventory_DB,View,77036,Pamela Buck,Ground Operations,Dispatcher,6,18,Standard,19,None
2024-01-05 20:08:00,EMP-0006,Financial_Ledger,View,55143,Holly Ruiz,IT,System Admin,9,17,Elevated,20,None
2024-01-05 20:22:00,EMP-0078,Inventory_DB,View,52521,Stacey Todd,Warehouse,Inventory Specialist,8,20,Standard,20,None
2024-01-05 20:30:00,EMP-0078,Inventory_DB,View,59320,Stacey Todd,Warehouse,Inventory Specialist,8,20,Standard,20,None
2024-01-06 01:57:00,EMP-0133,Financial_Ledger,Download,14320937,Samantha Patton,Finance,Payroll Manager,9,17,Elevated,1,None
